Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Twist_Linear_X,Twist_Linear_Y,Twist_Linear_Z,Twist_Angular_X,Twist_Angular_Y,Twist_Angular_Z
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00022883603344440485,0.00010897641525134394,5.692080230801366e-05,0.0,0.0,-0.0005033087762757476,0.9999998733401299,0.006830314701501503,0.0032527360311418066,0.0016989762799753355,0.0,0.0,-0.030045594500537127
0.0006916558631267955,-0.00041667463760943976,7.106468441240785e-05,-0.0003229665375445456,8.600955844617719e-07,-0.005572350654252391,0.9999844221786967,0.00716232448590231,-0.005829369597563273,0.004040713454679076,-0.019281652704914363,1.8963424192260455e-20,-0.17368783886562186
0.0020912224016636552,-0.002898363577680688,-4.472650921516158e-05,-0.0009002872910872313,-0.0001639371553338374,-0.026222304340741392,0.9996557174159831,0.005602078192685812,-0.03795416072185451,-0.00729141641943647,-0.06097758221915847,-0.010307092716484913,-0.672809275866935
-0.0025223674970247063,-0.008922366350001253,-0.0045733557939341765,-0.009894112962283076,0.005325888894703017,-0.078813150178181,0.9968260775055808,-0.20977679584879963,-0.13601255369273277,-0.1342639048971375,-0.4407356859401825,0.25306380362953085,-1.549778591846797
-0.005306550518900678,-0.008093066884895046,-0.005068374576365633,0.009735912077910042,0.06769430212614379,-0.14928091142768488,0.9864268360902319,0.03909223403661483,0.002815109199547301,0.008859533226519216,0.20550421302617955,0.6136627662377181,-0.49128821873174183
-0.005590807614970592,-0.007857654817650144,-0.005350785783152232,0.012311234129450274,0.07894258891776638,-0.15166735805918316,0.9851971953210777,-0.008519988740285898,0.0042625658071622574,0.0059870128334187644,0.027476706341598375,0.25236294818809035,-1.6697091749761725e-15
-0.005257748742897163,-0.009240557089911037,-0.005934261241892192,0.015225679546692704,0.09150969918554247,-0.1614721245409284,0.9825074588182787,0.004452063075396133,0.0003023398841382723,-0.01247256434512221,0.04233394096767916,0.3594421101805937,-0.21485289384364778
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004845587998567197,-0.014143929220187626,-0.005677833193449694,0.021525475518362338,0.12123918936160588,-0.16697479569011092,0.9782418568385298,-0.012033812516078164,0.0017060509095694672,0.002408072174600849,0.12085974494559748,-0.010421266477113956,-0.21049926934174473
-0.001810583736141247,-0.015597455473213093,-0.005036857758392972,0.025942322967662187,0.11697897125161665,-0.15675891350259355,0.9803415523180895,0.08710732014213987,0.021376796869855916,0.045999799714672,0.16926422909072425,-0.2542167202261618,0.6021905870012085
0.0015429347044097655,-0.01396280680388505,0.0012272252533941607,0.07508161264619573,0.05601258229705607,-0.15344175886226755,0.9837077659061738,0.03500922423428152,0.06762827246949157,0.0464858069340863,1.529194386555298,-1.4517710747379715,0.3219291214748104
0.0019077326005473305,-0.012833864573317363,0.005454270912422888,0.09447602385027447,0.030419777629302727,-0.15013808707765097,0.9836704086507276,-0.029462238608995127,-0.018584445809507716,0.0438602265026238,-0.45826533147501086,-1.0477914206189943e-16,0.0
0.0013190199520744868,-0.014999977592141767,0.013161770129262725,0.040723814218552284,0.01705584256416561,-0.14328414765929604,0.988696273998981,0.0004213958730378518,0.015116465755608516,0.08116581077794512,-0.6720781738655855,-0.4213753377049559,0.21148640168803112
0.0014515078127767557,-0.013272105568451866,0.017596612445331464,0.032214882668760735,0.009730608033971641,-0.14044093675456318,0.989516983121274,-0.013859770504558848,0.029290930758784257,0.05302810068996406,-0.13396422020904503,-0.1801154882079187,0.03855755227449917
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003603542465108922,-0.0009124711064841706,0.024426839376195122,0.02693212474123386,-0.006419911672596664,-0.1325707224064665,0.9907867827901551,-0.007615678390086535,0.07910282541265834,0.026250525815294724,-0.06854676791931462,2.610883892683554e-17,0.03747261687004576
0.0036301493405440726,0.00462117205925637,0.025155964646265298,0.02737732009525307,-0.007209721920490687,-0.13325077158010398,0.9906779164428458,-0.020737524988344243,0.08344270906154502,0.009190802380766175,-3.8828979227701834e-16,-0.11680759077038069,0.019277624401071544
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002948647176778363,0.021722074200309187,0.030481436847183716,0.024685740466031333,-0.012193391726312477,-0.13378499713093772,0.9906278362526096,-0.02737687991034493,0.08562832239977282,0.031952383685038395,0.04188261218511646,-0.09506075105665698,-0.007290826980702116
0.0037513993751538896,0.030960459650929403,0.03376263877451589,0.026114551178333844,-0.013536454221244264,-0.13345443602959467,0.9906183463513548,-0.009234584598899842,0.09992322172525772,0.026151869368614966,-0.017843886027292134,-0.08832272402046248,0.06308766497694648
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010683951888360878,0.056150980290512124,0.03997733942670734,0.02974079210363548,-0.015519387369756037,-0.12332745598579889,0.991798856876124,0.0006640869578260304,0.13233302217242085,0.024270352352424814,0.014685150485309599,0.1239569348768985,0.045262673100447105
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017763345588993475,0.07946256396140257,0.052762415648506325,0.02510556109297742,-0.014709481052933694,-0.12127733840387758,0.992192092872661,0.013388592846566084,0.09968336717331691,0.06998806411881489,-0.012623182313100967,-0.04433116153508929,-8.285493780599096e-16
0.020056092541243783,0.08636240213263152,0.05791832022269637,0.028668735160506588,-0.01538637540158886,-0.12065243278720356,0.9921614553785221,0.004128365624182366,0.12308174889819042,0.07000682606208725,0.18217621634293127,0.023306178907546993,0.027576243238145007
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027739474770989408,0.1090112584521766,0.07922726580416614,0.027210878781093017,-0.018110960480954365,-0.11164477171336952,0.9932104541009862,0.002408230557894422,0.12756252842964486,0.11793752332124266,-0.0929385372101441,0.032127290259185814,0.061224014551162095
0.02997064894865114,0.12216373035719866,0.09377218905361974,0.027048167858679136,-0.02038614478423801,-0.10650911815096263,0.9937346776011334,0.002464160134703747,0.1429662927539254,0.14425707235650317,-2.356605476798681e-16,-0.02444446403176609,0.11907056817443469
0.03577299458009311,0.13941259778092058,0.1152279779313312,0.02770700918548953,-0.021118310140231873,-0.09617415053662615,0.9947546789974773,0.007949186357424627,0.14138592248002124,0.15633737878868328,-0.02417155459084602,-0.07573909101123687,0.1836517517070405
0.037994555735084444,0.14732746241633882,0.12557684931785656,0.028897407208240095,-0.020643646774994348,-0.09186135670190045,0.9951383174460504,0.015453420868783334,0.13373360244427393,0.14420773348555477,0.06608317816858447,0.042814202163023125,0.11038311296591151
0.040430248460290634,0.16013666377012395,0.1459226190969519,0.030650642687341644,-0.0170404843312753,-0.08750861662537958,0.9955462832098366,-0.001558586109888285,0.10333256081117861,0.13443512021317947,0.15494665076370662,0.2191276559048324,0.042337774564160435
0.04144567854227787,0.16529257168688222,0.15573205702434195,0.028387681106063083,-0.014302658848699242,-0.08518063695439193,0.9958583396243271,0.008243779889711698,0.08224113946235243,0.14407109163822596,-0.1477528363899245,0.020689536019241266,0.09481136431189939
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04756018060685613,0.17686417559672032,0.188772662671294,0.022362357084142106,-0.020597097582724808,-0.07219400128723422,0.9969271341151004,0.03357657959485642,0.06931917186605643,0.17433455503318512,-0.09565701437177353,-0.22463355561077797,0.10267196627027651
0.04938864924429149,0.17736890944485498,0.21217000070931835,0.01331154382379609,-0.029995734066031402,-0.07450764967331976,0.9966803243161894,0.01546303961297056,0.0014159358677715969,0.17098462495498254,-0.08071304091521518,-0.19199413445652388,0.03828555392408484
0.05020204561318819,0.1765827780882084,0.22303783094787377,0.009062909963694327,-0.032056736593879295,-0.0726001389101323,0.9968046193372949,0.023396435279923605,-0.008454467135016564,0.15979613342465046,-0.13974175155318497,-0.014628835406174823,0.05942261246070237
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052540802450714345,0.1761066908214229,0.2524138988645347,-0.003791392485133863,-0.027010243282428913,-0.06530939252773364,0.9974922332271593,0.029109146272063808,-0.004439090420721831,0.1570687891126626,-0.059417270734313334,-0.02425699898493271,0.1310367896727409
0.05354578956453252,0.17402365309044898,0.2695267734319726,-0.011212536341954857,-0.025434352875304475,-0.06346367568206816,0.9975969800433016,0.015466615841391132,-0.03192070140881026,0.16468223366086504,-0.13437199776871178,0.10202282699444137,-0.05048820477559069
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05492648190814452,0.16449662159000572,0.30205251919577697,-0.02258876727982734,-0.04151958037970686,-0.04599709609316777,0.9978226992752098,0.024933965980802476,-0.061298053635990835,0.14445459387719592,-0.07950029610684332,-0.07608665823642066,0.20522574671132335
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052271641211839893,0.14761751284227603,0.3278359361876649,-0.035707150478129265,-0.03591984022783415,-0.043528968722650635,0.9977675046646292,0.018761634813782374,-0.09518732226629985,0.12947712503478187,-0.11005291535183614,-0.03259486172376069,0.12195880001494293
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.054028294391068564,0.12685351794129465,0.34918915818949176,-0.04239860430407909,-0.02985604315379751,-0.03487182970754942,0.9980455553395906,0.021936260473130558,-0.12197748152763012,0.0726228946024242,0.039919198916774895,8.803599943759544e-16,0.03716275044227047
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0516483835229907,0.10114907373811548,0.36410631780644115,-0.04523043968530593,-0.028035087952246757,-0.034183825248368986,0.9979978493267267,-0.002682718714801531,-0.1367115653788829,0.06322995121343662,-1.8260796312426914e-16,-0.05294965465989696,0.0440567761436334
0.05008333254929936,0.08775890449090637,0.3714016210860578,-0.04620938604963191,-0.028261390434949893,-0.033253155335439925,0.9979780629411831,-0.005062948061979708,-0.13920718507739446,0.06459421064079278,-0.03685697813722733,-0.007371395627445056,0.028549293310206288
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043502158232803685,0.05910924455832785,0.38541120660075623,-0.05423735811834169,-0.03345024105481802,-0.038088991219075226,0.9972405021385914,-0.04304844649809677,-0.1798300456007645,0.06029368283719201,-0.12465032722245185,-0.07800445138057946,-0.2406517232120721
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025659963881964017,0.023709805287534965,0.392219564412663,-0.05633079383738612,-0.035853505969953944,-0.06251504648918137,0.9958078312293829,-0.0457809645956634,-0.14372584441990094,0.029085492394049884,0.17643620460110665,-0.06254270088593553,-0.16249071486809927
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007510507215077464,-0.027811562918691024,0.39463201388767144,-0.03477873781037587,-0.06412360124903184,-0.0829476761551451,0.9938804184506468,-0.03687586833458337,-0.20451428589409038,-0.026867148287897057,0.09688144093862722,-0.18551383654924247,-0.17161778124400506
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.016784032945080046,-0.06953513823580715,0.3819529029696008,-0.017499596553708918,-0.08039367711999289,-0.10280746014096916,0.9912927150639946,-0.07387918710016997,-0.22781539604582443,-0.09115806535936839,0.23500204016998805,-0.18126585142268709,-0.2491499448370787
-0.028847282629110495,-0.09100303818345423,0.3699872760769564,-0.007904524893559391,-0.08172120099103258,-0.11717388753231915,0.989711798391508,-0.08529003794146582,-0.22817232356703465,-0.11024789503834251,0.1190843569109052,-0.04684073793894283,-0.2849210850870113
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.046629635355052546,-0.12537396791229033,0.34596148432496954,0.009274134020987571,-0.098280602429909,-0.13707212742344374,0.9856298217423138,-0.05468686588390392,-0.1744083572830168,-0.1159936402029715,0.20807459678701207,-0.1435407333653854,-0.20935664788676125
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05878234019648957,-0.15077852272298897,0.3068515286930773,0.03113216220506195,-0.0942826559566728,-0.1516688812476983,0.9834318073579195,-0.059453132890077406,-0.12799851154902686,-0.22208600342669327,0.20779856368616947,0.19394716311784502,-0.16535457443149915
-0.06188637518878633,-0.15866061511543664,0.27979738661588016,0.04259222454970243,-0.08470071050765626,-0.15709100039963508,0.983022944615662,-0.04761067770499837,-0.09485356054102444,-0.2703172252911285,0.2332599813480036,0.1857631707392566,-0.14610538260650252
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06229089329011059,-0.16295328635037826,0.2259082270845049,0.031400271598632026,-0.08442031994656328,-0.15789838935131198,0.9833388689378209,-0.013339725317248214,-0.047803236022332815,-0.2861540389351635,-0.3225229529480987,-0.22648109008658457,0.194711896142896
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.058711393668670925,-0.15296929183369698,0.16344447019781136,0.052017025952951525,-0.07075429936177244,-0.15534745366797262,0.9839487927589072,-0.04052799683511218,0.05903257174936581,-0.30291148550018715,0.33164413030404377,0.175053253487887,-0.021862686767565195
-0.055561093237718046,-0.1424235603718331,0.13790418753013464,0.05937823380768942,-0.06832906302696337,-0.15582596049992153,0.9836277926787209,-0.030509217147029446,0.09486692924349971,-0.24464267825527583,0.09332633512254145,-0.03176574892143958,0.00728756231156616
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04895872786133799,-0.1127507466582384,0.10689043357831926,0.042331867047294275,-0.06428278945655312,-0.15504050315609466,0.9849051621313998,-0.03937762223406068,0.15819299342802265,-0.13903396009575236,-0.11243710842196827,0.14466694340326486,0.0643677693471468
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.032481808546057186,-0.05974604512351817,0.08114417126532524,0.03732710952975573,-0.05546966833578878,-0.1363417474266739,0.9884031215539091,-0.009029975796419827,0.16077649855718218,-0.09090405114433683,-0.26183455673613365,0.16497425071015664,0.1519468683129538
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.021756242557755344,-0.022446979110090148,0.0688572097013845,0.016443804593916478,-0.039915828555546304,-0.1288921584861297,0.9907184965478271,-0.008141122865927922,0.20229485322453858,-0.0674003043989896,0.2773421031802928,-0.020846308360267577,-0.03456969287176145
-0.017067363271725026,-0.002599736746628295,0.0631343597275186,0.024827239765848646,-0.03684372096422129,-0.12774274064643093,0.9908117584098695,-0.006483700743106767,0.2047624463295147,-0.05846089984712965,-0.058964043758021535,-0.06592380600351092,0.11055758204628914
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01307791234573668,0.036135895990030184,0.05742161626042344,0.03479068329175524,-0.03331448912457149,-0.12439334600947842,0.9910630901405959,-0.03581686043845543,0.19317560867861203,-0.02476451330899869,0.10319019338129767,0.21093679033893598,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008707901184852335,0.07409706770443172,0.0647480628479105,0.038083791173121634,-0.0279560978960968,-0.12080377659533645,0.9915515765710875,-0.00749235510200451,0.19015827666029314,0.05493260366481756,0.0073410297080124046,0.12651301818894284,0.01798177762563055
-0.002565017885314859,0.09253294056754592,0.07505633525093815,0.033293726352324055,-0.02688645464352673,-0.11400893947381581,0.9925576094425619,0.030161393186637776,0.19955636646506977,0.09921247740543063,-0.08869854485694442,0.007315732881789708,0.141290268084858
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011877685546396604,0.12208044995907005,0.09835893670019835,0.021300469945719026,-0.023509462445048812,-0.10284275109492605,0.9941916131726634,0.034903986669636684,0.15499316997376394,0.09535064175140037,-0.12349637511741204,0.11285486227931671,0.13369187921312728
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02276821909762017,0.151205751098092,0.12928642479904445,0.051673387277021796,-0.014746196773184358,-0.08453372738232147,0.9949705823102992,0.03290954433677939,0.17189259891824388,0.19714171740070563,0.2107389527964661,0.05067880621463857,0.24414530881999216
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03744119147074627,0.16902096783095083,0.1806055194837619,0.03537149815814905,-0.003859833042337078,-0.06541897676778115,0.9972233031200128,0.06742200969517723,0.08992561953104444,0.24318002725568044,-0.18035098615456632,0.1298141452014464,0.17599729928395177
0.0470772619426502,0.17502221874624424,0.21384312972721695,0.0210389096752604,0.0021194387199788183,-0.04883192519116673,0.9985831539442832,0.059487632654772346,0.05226127563611182,0.25146308058267997,-0.0934501071304045,-0.14255845388872865,0.23078136878920938
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05720313738397582,0.17451306489550175,0.26217746948402126,0.0022253368024362542,-0.00390966239496779,-0.02764772539200762,0.9996076058617803,0.042239959971819556,-0.007203839332680156,0.21077444281284816,-0.19684032694658232,-0.09705125351894336,0.2863348227336525
0.06195847051245052,0.17231584863457128,0.2805465040984443,-0.002913131616449454,-0.01038672414114832,-0.013992328578490625,0.999843910001332,0.03946534647834687,-0.03693135638478754,0.17928866998376156,-0.19355609364096815,-0.07602731919786099,0.17312183485436253
0.06243510670364566,0.1676942551011416,0.2921481595193085,-0.014252253170211147,-0.005938240782422382,-0.010516259915961624,0.9998254942005436,-0.001403341732875178,-0.09119624770609246,0.17492236159918567,-0.3679426664319213,0.10735569994816284,0.14774613802226816
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06284045293112867,0.15172863228459055,0.3274143663946708,-0.03904049576192423,-0.0033152879053519745,-0.0028865859167313324,0.9992279600664267,0.0022625231884213096,-0.0977195471418346,0.14919568326578042,-0.20793777319064888,0.23024301607479897,-0.007288215130291493
0.06147422093753343,0.13832059697365742,0.34278064976391803,-0.0500440772229216,-0.004136632101595723,0.0023673966082595164,0.9987356377155372,-0.010563241238502306,-0.1168880188918341,0.0961182796633047,-0.1459046921482819,-0.039384624167465,0.1016029590264819
0.059820047133267745,0.12665537304335087,0.3514942063830381,-0.05633553786776724,-0.004652841337943411,0.00287884647982752,0.9983969002774288,-0.018199442733237158,-0.1281407189139249,0.06851172038158886,-0.069764648396424,-0.028324374937049066,-0.016353085272494267
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05129678955789293,0.08859519468108602,0.3684072904046419,-0.05624664712740988,-0.01464702285056317,-0.006913163718707488,0.9982855240741185,-0.05633217351735244,-0.1810714443980779,0.0212974579131381,0.10603351072403132,0.04943837664283873,-0.2612916953018343
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03905593419656945,0.05540672096154857,0.3769003354974754,-0.04291543871269384,-0.03447426914351483,-0.010802890224024787,0.9984253038910444,-0.07236411566461579,-0.17980138654597783,0.025571672241839094,0.14310501868856434,-0.22488423728507945,-0.08403415793419351
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017520798077831724,0.006447434507860535,0.375500475100455,-0.01634029087320481,-0.05480334814688445,-0.032574093412561234,0.9978319078704686,-0.11792196873830084,-0.31655109544142,-0.06401537203264744,0.2415457523782281,-0.1398455044019823,-0.3542446123646751
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.016067461723487324,-0.04770136477328009,0.3506216654681899,0.012016412256482393,-0.068481763087279,-0.0714993111869296,0.995014423242565,-0.1643846294656735,-0.26530134545622625,-0.12540383714954947,0.17157648845606882,-0.11446286253523254,-0.3830237739220788
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.042326261092670826,-0.0794133650368323,0.3163934037878873,0.038731841677018215,-0.06960572031520004,-0.10605094637450077,0.9911650139672913,-0.08467345068047828,-0.140739479498959,-0.17324137788494792,0.28576500499500446,0.1490238763963292,-0.33514907236543423
-0.04848145023887534,-0.08685217273213346,0.3003652934543734,0.04799694932496102,-0.07153391372247567,-0.1122261952405114,0.9899416513839998,-0.055224535324204335,-0.08137746783983184,-0.13521410925461846,0.19215704857062088,-0.04265512517689965,-0.07167495183840776
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05382885999460841,-0.0898088061256662,0.28369149439214064,0.05484981916779392,-0.07696533321984529,-0.11247234360330713,0.9891500425840347,-0.016527169230389514,-0.007298561261883941,-0.04937324672955665,0.010345077888216406,-0.10800578512603776,0.03352188497691982
